pitcher,game_date,mean_vel,mean_spin,pitch_count,vel_roll_mean_14,velocity_change,spin_velocity_ratio,workload_index,prev_date,days_rest,injury_date,days_to_injury,injury_flag
112526,2015-04-23,87.1,2110.0,1,87.1,0.0,24.225028702640646,87.1,,,,,0
112526,2015-04-29,90.6,2238.0,1,88.85,1.75,24.70198675496689,90.6,2015-04-23,6.0,,,0
112526,2015-05-05,88.65,2212.5,2,88.78333333333335,-0.13333333333333997,24.957698815566836,177.3,2015-04-29,6.0,,,0
112526,2015-05-10,88.1,2217.0,1,88.6125,-0.5125000000000028,25.164585698070375,88.1,2015-05-05,5.0,,,0
112526,2015-05-15,88.05,2127.0,2,88.5,-0.45000000000000284,24.15672913117547,176.1,2015-05-10,5.0,,,0
112526,2015-05-20,83.4,1972.0,1,87.75999999999999,-4.359999999999985,23.645083932853716,83.4,2015-05-15,5.0,,,0
112526,2015-05-25,88.6,2033.0,1,87.36,1.2399999999999949,22.94582392776524,88.6,2015-05-20,5.0,,,0
112526,2015-05-31,86.35,2041.0,2,86.89999999999999,-0.5499999999999972,23.636363636363637,172.7,2015-05-25,6.0,,,0
112526,2015-06-06,92.8,2372.0,1,87.84,4.959999999999994,25.560344827586206,92.8,2015-05-31,6.0,,,0
112526,2015-06-12,87.39999999999999,2102.0,3,87.71,-0.3100000000000023,24.05034324942792,262.2,2015-06-06,6.0,,,1
112526,2015-06-24,87.7,1066.0,1,88.57000000000001,-0.8700000000000045,12.155074116305586,87.7,2015-06-12,12.0,,,0
112526,2015-07-18,88.1,2203.0,1,88.47,-0.37000000000000455,25.00567536889898,88.1,2015-06-24,24.0,,,0
112526,2015-07-23,88.6,2152.0,2,88.92,-0.3200000000000074,24.28893905191874,177.2,2015-07-18,5.0,,,0
112526,2015-07-29,84.2,2045.0,1,87.2,-3.0,24.287410926365794,84.2,2015-07-23,6.0,,,0
112526,2015-08-21,83.95,2071.0,2,86.51,-2.5600000000000023,24.669446098868374,167.9,2015-07-29,23.0,,,0
112526,2015-08-26,86.9,2146.0,1,86.35,0.5500000000000114,24.695051783659377,86.9,2015-08-21,5.0,,,0
112526,2015-08-31,85.15,2269.5,2,85.76,-0.6099999999999994,26.65296535525543,170.3,2015-08-26,5.0,,,0
112526,2015-09-05,87.5,2083.0,1,85.54,1.9599999999999937,23.805714285714284,87.5,2015-08-31,5.0,,,0
112526,2015-09-10,87.3,2036.0,1,86.16,1.1400000000000006,23.32187857961054,87.3,2015-09-05,5.0,,,0
112526,2015-09-16,87.5,2070.0,1,86.87,0.6299999999999955,23.65714285714286,87.5,2015-09-10,6.0,,,0
112526,2015-09-23,85.1,1983.0,1,86.51,-1.4100000000000108,23.30199764982374,85.1,2015-09-16,7.0,,,0
112526,2015-09-29,87.25,2099.0,2,86.92999999999999,0.3200000000000074,24.05730659025788,174.5,2015-09-23,6.0,,,0
112526,2016-04-20,87.1,2076.5,2,86.85,0.25,23.84041331802526,174.2,2015-09-29,204.0,,,0
112526,2016-04-26,90.0,2137.0,1,87.39,2.6099999999999994,23.744444444444444,90.0,2016-04-20,6.0,,,0
112526,2016-05-02,84.0,2065.0,1,86.69,-2.6899999999999977,24.583333333333332,84.0,2016-04-26,6.0,,,0
112526,2016-05-07,89.1,2167.0,2,87.49,1.6099999999999994,24.32098765432099,178.2,2016-05-02,5.0,,,0
112526,2016-05-12,88.0,2121.0,1,87.64,0.35999999999999943,24.102272727272727,88.0,2016-05-07,5.0,,,0
112526,2016-05-18,87.5,2012.0,1,87.72,-0.21999999999999886,22.994285714285713,87.5,2016-05-12,6.0,,,0
112526,2016-05-23,88.8,2114.0,1,87.47999999999999,1.3200000000000074,23.806306306306308,88.8,2016-05-18,5.0,,,0
112526,2016-05-29,88.26666666666667,2010.6666666666667,3,88.33333333333333,-0.06666666666666288,22.779456193353475,264.8,2016-05-23,6.0,,,1
112526,2016-06-04,87.9,2052.5,2,88.09333333333333,-0.19333333333332803,23.350398179749714,175.8,2016-05-29,6.0,,,0
112526,2016-06-09,86.3,2129.0,1,87.75333333333333,-1.4533333333333331,24.669756662804172,86.3,2016-06-04,5.0,,,0
112526,2016-06-26,86.30000000000001,2085.5,2,87.51333333333335,-1.2133333333333383,24.165701042873692,172.60000000000002,2016-06-09,17.0,,,0
112526,2016-07-02,88.0,2181.0,1,87.35333333333332,0.6466666666666754,24.78409090909091,88.0,2016-06-26,6.0,,,0
112526,2016-07-07,88.25,2220.5,2,87.35,0.9000000000000057,25.161473087818695,176.5,2016-07-02,5.0,,,0
112526,2016-07-20,82.6,1922.0,1,86.28999999999999,-3.6899999999999977,23.268765133171915,82.6,2016-07-07,13.0,,,0
112526,2016-07-30,84.0,2001.0,1,85.83,-1.8299999999999983,23.821428571428573,84.0,2016-07-20,10.0,,,0
112526,2016-08-15,85.6,2241.0,1,85.69000000000001,-0.09000000000001762,26.179906542056077,85.6,2016-07-30,16.0,,,0
112526,2016-08-20,91.0,2235.0,1,86.29,4.709999999999994,24.560439560439562,91.0,2016-08-15,5.0,,,0
112526,2016-08-26,90.5,2209.0,1,86.74000000000001,3.759999999999991,24.408839779005525,90.5,2016-08-20,6.0,,,0
112526,2016-08-31,88.4,2136.0,1,87.9,0.5,24.16289592760181,88.4,2016-08-26,5.0,,,0
112526,2016-09-16,90.4,2284.0,1,89.17999999999999,1.220000000000013,25.265486725663717,90.4,2016-08-31,16.0,,,0
112526,2016-09-26,89.4,2250.0,1,89.94,-0.539999999999992,25.167785234899327,89.4,2016-09-16,10.0,,,0
112526,2017-04-11,88.1,2165.0,1,89.36000000000001,-1.2600000000000193,24.574347332576618,88.1,2016-09-26,197.0,,,0
112526,2017-04-16,90.8,2263.0,1,89.42,1.3799999999999955,24.922907488986784,90.8,2017-04-11,5.0,,,0
112526,2017-04-21,86.83333333333333,2055.6666666666665,3,89.10666666666665,-2.2733333333333263,23.67370441458733,260.5,2017-04-16,5.0,,,1
112526,2017-04-28,86.1,2047.0,1,88.24666666666667,-2.1466666666666754,23.774680603948898,86.1,2017-04-21,7.0,,,0
112526,2017-05-03,88.85,2102.5,2,88.13666666666666,0.7133333333333383,23.663477771525045,177.7,2017-04-28,5.0,,,0
112526,2017-05-20,87.45,2155.5,2,88.00666666666666,-0.5566666666666578,24.648370497427102,174.9,2017-05-03,17.0,,,0
112526,2017-05-25,88.2,2182.3333333333335,3,87.48666666666666,0.7133333333333383,24.743008314436885,264.6,2017-05-20,5.0,,,1
112526,2017-06-05,86.2,2026.5,2,87.36,-1.1599999999999966,23.509280742459396,172.4,2017-05-25,11.0,,,0
112526,2017-06-28,85.0,2052.0,2,87.14,-2.1400000000000006,24.141176470588235,170.0,2017-06-05,23.0,,,0
112526,2017-07-24,83.6,2020.0,1,86.09,-2.490000000000009,24.16267942583732,83.6,2017-06-28,26.0,,,0
112526,2017-08-09,90.3,2205.0,1,86.66,3.6400000000000006,24.41860465116279,90.3,2017-07-24,16.0,,,0
112526,2018-07-31,85.9,2114.0,1,86.2,-0.29999999999999716,24.61001164144354,85.9,2017-08-09,356.0,,,0
150302,2015-04-10,85.9,1716.0,1,85.9,0.0,19.976717112922,85.9,,,,,0
150302,2015-04-27,83.55,1869.0,2,84.725,-1.1749999999999972,22.36983842010772,167.1,2015-04-10,17.0,,,0
150302,2015-05-02,87.15,1763.5,2,85.53333333333335,1.61666666666666,20.23522662076879,174.3,2015-04-27,5.0,,,0
150302,2015-05-15,76.8,969.0,1,83.35,-6.549999999999997,12.6171875,76.8,2015-05-02,13.0,,,1
150302,2015-05-25,87.65,1735.5,2,84.21000000000001,3.4399999999999977,19.80034227039361,175.3,2015-05-15,10.0,,,0
150359,2015-04-20,90.66666666666667,1983.3333333333333,3,90.66666666666667,0.0,21.874999999999996,272.0,,,,,1
150359,2015-04-25,91.0,1956.0,1,90.83333333333334,0.1666666666666572,21.494505494505493,91.0,2015-04-20,5.0,,,0
150359,2015-05-07,90.5,1899.0,1,90.72222222222223,-0.22222222222222854,20.983425414364643,90.5,2015-04-25,12.0,,,0
150359,2015-05-17,90.2,1853.0,1,90.59166666666667,-0.3916666666666657,20.543237250554323,90.2,2015-05-07,10.0,,,0
150359,2015-05-23,92.7,2051.0,1,91.01333333333334,1.6866666666666674,22.125134843581446,92.7,2015-05-17,6.0,,,0
150359,2015-05-28,91.1,1945.0,1,91.1,0.0,21.350164654226127,91.1,2015-05-23,5.0,,,0
150359,2015-06-14,90.7,2016.0,2,91.03999999999999,-0.3399999999999892,22.227122381477397,181.4,2015-05-28,17.0,,,0
150359,2015-06-19,93.7,1961.0,1,91.67999999999999,2.0200000000000102,20.928495197438632,93.7,2015-06-14,5.0,,,0
150359,2015-06-25,91.15,2020.5,2,91.87,-0.7199999999999989,22.166758091058693,182.3,2015-06-19,6.0,,,0
150359,2015-07-06,91.4,1515.0,2,91.61,-0.20999999999999375,16.57549234135667,182.8,2015-06-25,11.0,,,0
150359,2015-07-11,90.96666666666665,1983.6666666666667,3,91.58333333333333,-0.6166666666666742,21.806522535727378,272.9,2015-07-06,5.0,,,1
150359,2015-07-25,92.43333333333334,1980.6666666666667,3,91.92999999999999,0.5033333333333445,21.42805625676163,277.3,2015-07-11,14.0,,,1
150359,2015-07-30,90.45,1991.5,2,91.28,-0.8299999999999983,22.017689331122167,180.9,2015-07-25,5.0,,,0
150359,2015-09-10,91.6,2015.0,1,91.36999999999999,0.23000000000000398,21.997816593886466,91.6,2015-07-30,42.0,,,0
150359,2015-09-16,90.1,1909.0,1,91.11,-1.0100000000000051,21.18756936736959,90.1,2015-09-10,6.0,,,0
150359,2015-09-21,90.2,2120.0,1,90.95666666666668,-0.7566666666666748,23.503325942350333,90.2,2015-09-16,5.0,,,0
150359,2015-09-27,89.7,1982.0,1,90.41,-0.7099999999999937,22.0958751393534,89.7,2015-09-21,6.0,,,0
218596,2015-04-09,82.3,2416.0,1,82.3,0.0,29.356014580801943,82.3,,,,,0
218596,2015-04-14,85.9,1984.0,1,84.1,1.8000000000000114,23.09662398137369,85.9,2015-04-09,5.0,,,0
218596,2015-04-25,85.19999999999999,2048.0,2,84.46666666666665,0.7333333333333343,24.03755868544601,170.39999999999998,2015-04-14,11.0,,,0
218596,2015-05-07,86.1,2190.5,2,84.875,1.2249999999999943,25.441347270615566,172.2,2015-04-25,12.0,,,0
218596,2015-05-24,84.35,2138.5,2,84.77,-0.4200000000000017,25.352697095435687,168.7,2015-05-07,17.0,,,0
218596,2015-06-03,86.1,1945.0,1,85.53,0.5699999999999932,22.59001161440186,86.1,2015-05-24,10.0,,,0
218596,2015-06-10,89.2,1985.0,1,86.19,3.010000000000005,22.253363228699552,89.2,2015-06-03,7.0,,,0
218596,2015-07-20,81.65,2412.5,2,85.47999999999999,-3.829999999999984,29.546846295162275,163.3,2015-06-10,40.0,,,0
218596,2015-09-03,81.3,1272.0,1,84.52,-3.219999999999999,15.645756457564577,81.3,2015-07-20,45.0,,,0
218596,2015-09-20,82.65,2133.5,2,84.18,-1.5300000000000011,25.813672111312762,165.3,2015-09-03,17.0,,,0
218596,2015-10-01,85.3,1796.0,1,84.02000000000001,1.279999999999987,21.055099648300118,85.3,2015-09-20,11.0,,,0
276351,2017-08-29,91.1,2279.0,1,91.1,0.0,25.016465422612516,91.1,,,,,0
276514,2015-04-26,92.1,2285.0,1,92.1,0.0,24.809989142236702,92.1,,,,,0
276520,2017-04-08,83.4,1960.0,2,83.4,0.0,23.501199040767386,166.8,,,,,0
276520,2017-04-13,84.0,1949.0,1,83.7,0.29999999999999716,23.202380952380953,84.0,2017-04-08,5.0,,,0
276520,2017-04-18,82.5,2000.5,2,83.3,-0.7999999999999972,24.24848484848485,165.0,2017-04-13,5.0,,,0
276520,2017-04-23,76.3,2513.0,1,81.55,-5.25,32.935779816513765,76.3,2017-04-18,5.0,,,1
276520,2017-04-30,77.94999999999999,2286.5,2,80.83,-2.8800000000000097,29.33290570878769,155.89999999999998,2017-04-23,7.0,,,0
276520,2017-05-16,77.6,2218.0,2,79.67,-2.0700000000000074,28.582474226804127,155.2,2017-04-30,16.0,,,0
276520,2017-05-21,82.2,1986.0,1,79.31,2.8900000000000006,24.16058394160584,82.2,2017-05-16,5.0,,,0
276520,2017-05-27,71.4,2280.0,1,77.08999999999999,-5.6899999999999835,31.932773109243694,71.4,2017-05-21,6.0,,,1
276520,2017-06-02,73.0,2298.0,1,76.42999999999999,-3.4299999999999926,31.47945205479452,73.0,2017-05-27,6.0,,,0
276520,2017-06-07,84.0,2065.0,1,77.64000000000001,6.359999999999985,24.583333333333332,84.0,2017-06-02,5.0,,,0
276520,2017-06-12,72.36666666666666,2212.0,3,76.59333333333333,-4.226666666666674,30.566559189313683,217.09999999999997,2017-06-07,5.0,,,1
276520,2017-06-18,84.2,1952.0,1,76.99333333333334,7.2066666666666634,23.182897862232778,84.2,2017-06-12,6.0,,,0
276542,2017-06-16,94.8,2188.0,1,94.8,0.0,23.08016877637131,94.8,,,,,0
279571,2016-08-12,87.4,2098.0,1,87.4,0.0,24.0045766590389,87.4,,,,,0
279571,2016-09-06,89.6,2030.0,1,88.5,1.0999999999999943,22.65625,89.6,2016-08-12,25.0,,,0
279824,2015-06-03,85.7,2229.0,1,85.7,0.0,26.00933488914819,85.7,,,,,0
279824,2015-06-15,81.9,2157.0,1,83.80000000000001,-1.9000000000000057,26.336996336996336,81.9,2015-06-03,12.0,,,0
279824,2015-08-19,85.5,2170.0,1,84.36666666666667,1.1333333333333258,25.380116959064328,85.5,2015-06-15,65.0,,,0
279824,2015-09-15,83.55000000000001,2071.0,2,84.16250000000001,-0.6124999999999972,24.787552363853976,167.10000000000002,2015-08-19,27.0,,,0
282332,2017-04-21,87.25,1990.5,2,87.25,0.0,22.813753581661892,174.5,,,,,0
282332,2017-05-09,84.05,2243.0,2,85.65,-1.6000000000000085,26.686496133254018,168.1,2017-04-21,18.0,,,0
282332,2019-04-30,79.0,2304.0,1,83.43333333333334,-4.433333333333337,29.164556962025316,79.0,2017-05-09,721.0,,,0
282332,2019-08-24,87.7,2259.5,2,84.5,3.200000000000003,25.763968072976056,175.4,2019-04-30,116.0,,,0
285064,2015-04-07,75.15,1936.5,2,75.15,0.0,25.768463073852292,150.3,,,,,0
285064,2015-04-11,86.2,1918.0,1,80.67500000000001,5.5249999999999915,22.250580046403712,86.2,2015-04-07,4.0,,,0
285064,2015-04-17,90.0,1911.0,1,83.78333333333335,6.216666666666654,21.233333333333334,90.0,2015-04-11,6.0,,,0
285064,2015-04-23,91.1,2009.0,1,85.6125,5.487499999999997,22.052689352360044,91.1,2015-04-17,6.0,,,0
285064,2015-04-29,89.7,1961.0,1,86.42999999999999,3.2700000000000102,21.861761426978816,89.7,2015-04-23,6.0,,,0
285064,2015-05-05,91.1,2152.0,1,89.62,1.4799999999999898,23.62239297475302,91.1,2015-04-29,6.0,,,0
285064,2015-05-10,91.5,2046.0,1,90.67999999999999,0.8200000000000074,22.360655737704917,91.5,2015-05-05,5.0,,,0
285064,2015-05-16,92.0,1882.0,1,91.08,0.9200000000000017,20.456521739130434,92.0,2015-05-10,6.0,,,0
285064,2015-05-22,91.3,2149.0,1,91.12,0.1799999999999926,23.53778751369113,91.3,2015-05-16,6.0,,,0
285064,2015-06-01,81.36666666666667,1962.3333333333333,3,89.45333333333333,-8.086666666666659,24.117165096272018,244.10000000000002,2015-05-22,10.0,,,1
285064,2015-06-07,77.1,2041.0,1,86.65333333333334,-9.553333333333342,26.47211413748379,77.1,2015-06-01,6.0,,,1
285064,2015-06-13,89.45,2048.0,2,86.24333333333334,3.2066666666666634,22.895472330911122,178.9,2015-06-07,6.0,,,0
285064,2015-06-24,92.3,2184.0,1,86.30333333333333,5.99666666666667,23.661971830985916,92.3,2015-06-13,11.0,,,0
285064,2015-06-30,84.5,1960.0,2,84.94333333333333,-0.44333333333332803,23.19526627218935,169.0,2015-06-24,6.0,,,0
285064,2015-07-05,77.25,1938.5,2,84.11999999999999,-6.86999999999999,25.093851132686083,154.5,2015-06-30,5.0,,,1
285064,2015-08-18,91.7,1975.0,1,87.04,4.659999999999997,21.53762268266085,91.7,2015-07-05,44.0,,,0
285064,2015-08-23,90.4,2046.0,1,87.22999999999999,3.170000000000016,22.632743362831857,90.4,2015-08-18,5.0,,,0
285064,2015-08-29,76.6,1832.0,1,84.09,-7.490000000000009,23.916449086161883,76.6,2015-08-23,6.0,,,1
285064,2015-09-03,92.4,2015.0,1,85.67,6.730000000000004,21.807359307359306,92.4,2015-08-29,5.0,,,0
285064,2016-04-13,92.85,2116.5,2,88.79,4.059999999999988,22.794830371567045,185.7,2015-09-03,223.0,,,1
285064,2016-08-04,85.9,1948.0,2,87.63,-1.7299999999999898,22.67753201396973,171.8,2016-04-13,113.0,,,0
285064,2016-08-10,90.8,1871.5,2,87.71000000000001,3.089999999999989,20.611233480176214,181.6,2016-08-04,6.0,,,0
285064,2016-08-15,89.45,2039.5,2,90.28,-0.8299999999999983,22.800447177193963,178.9,2016-08-10,5.0,,,0
285064,2016-08-21,88.8,2015.0,1,89.56,-0.7600000000000051,22.69144144144144,88.8,2016-08-15,6.0,,,0
285064,2016-08-31,87.45,2056.5,2,88.48,-1.0300000000000011,23.516295025728986,174.9,2016-08-21,10.0,,,0
285064,2016-09-06,90.0,2043.5,2,89.3,0.7000000000000028,22.705555555555556,180.0,2016-08-31,6.0,,,0
285064,2016-09-11,82.25,1976.5,2,87.59,-5.340000000000003,24.030395136778115,164.5,2016-09-06,5.0,,,1
285064,2016-09-16,90.4,1973.0,1,87.78,2.6200000000000045,21.825221238938052,90.4,2016-09-11,5.0,,,0
285064,2016-10-02,90.55,1881.0,2,88.13,2.4200000000000017,20.773053561568194,181.1,2016-09-16,16.0,,,0
285079,2015-08-18,81.9,1783.0,1,81.9,0.0,21.770451770451768,81.9,,,,,0
285079,2017-04-08,82.8,1768.0,1,82.35,0.45000000000000284,21.35265700483092,82.8,2015-08-18,599.0,,,0
285079,2017-04-15,81.0,1724.0,1,81.89999999999999,-0.8999999999999915,21.28395061728395,81.0,2017-04-08,7.0,,,0
285079,2017-04-27,81.8,1691.0,1,81.875,-0.07500000000000284,20.67237163814181,81.8,2017-04-15,12.0,,,0
285079,2017-05-07,80.1,1789.0,1,81.52000000000001,-1.420000000000016,22.33458177278402,80.1,2017-04-27,10.0,,,0
285079,2017-05-14,80.2,1696.0,1,81.18,-0.980000000000004,21.14713216957606,80.2,2017-05-07,7.0,,,0
285079,2017-05-23,81.8,1933.0,1,80.97999999999999,0.8200000000000074,23.630806845965772,81.8,2017-05-14,9.0,,,0
285079,2017-05-28,81.4,1884.0,2,81.06,0.3400000000000034,23.144963144963143,162.8,2017-05-23,5.0,,,0
285079,2017-06-19,83.9,1899.0,1,81.47999999999999,2.420000000000016,22.634088200238377,83.9,2017-05-28,22.0,,,0
285079,2017-07-07,84.2,1921.0,1,82.3,1.9000000000000057,22.814726840855105,84.2,2017-06-19,18.0,,,0
285079,2017-07-14,84.3,1908.0,1,83.12,1.1799999999999926,22.633451957295375,84.3,2017-07-07,7.0,,,0
285079,2017-07-19,83.2,1845.0,1,83.4,-0.20000000000000284,22.17548076923077,83.2,2017-07-14,5.0,,,0
285079,2017-07-24,81.85,1895.5,2,83.49,-1.6400000000000006,23.15821624923641,163.7,2017-07-19,5.0,,,0
285079,2017-08-13,83.7,1880.0,1,83.45,0.25,22.46117084826762,83.7,2017-07-24,20.0,,,0
285079,2017-08-23,84.4,1931.0,1,83.49,0.9100000000000108,22.879146919431278,84.4,2017-08-13,10.0,,,0
285079,2017-09-04,84.45,1915.5,2,83.52,0.9300000000000068,22.682060390763766,168.9,2017-08-23,12.0,,,0
285079,2017-09-10,84.8,1787.0,1,83.84,0.9599999999999937,21.07311320754717,84.8,2017-09-04,6.0,,,0
285079,2017-09-21,83.9,1894.0,2,84.25,-0.3499999999999943,22.574493444576877,167.8,2017-09-10,11.0,,,0
285079,2017-09-26,78.3,1972.0,1,83.16999999999999,-4.86999999999999,25.185185185185187,78.3,2017-09-21,5.0,,,1
346797,2015-04-10,90.6,2350.0,1,90.6,0.0,25.938189845474614,90.6,,,,,0
346798,2015-04-06,88.4,2256.0,1,88.4,0.0,25.520361990950224,88.4,,,,,0
346798,2015-04-12,84.8,1767.0,2,86.6,-1.7999999999999972,20.837264150943398,169.6,2015-04-06,6.0,,,0
346798,2015-04-18,90.6,2300.0,2,87.93333333333334,2.666666666666657,25.386313465783665,181.2,2015-04-12,6.0,,,0
346798,2015-04-23,82.95,1278.5,2,86.6875,-3.737499999999997,15.41289933694997,165.9,2015-04-18,5.0,,,0
346798,2015-04-28,90.35,2238.5,2,87.42,2.9299999999999926,24.775871610403986,180.7,2015-04-23,5.0,,,0
346798,2015-05-04,86.75,1734.5,2,87.09,-0.3400000000000034,19.99423631123919,173.5,2015-04-28,6.0,,,0
346798,2015-05-09,90.9,2183.0,1,88.31,2.5900000000000034,24.015401540154013,90.9,2015-05-04,5.0,,,0
346798,2015-05-15,77.1,1545.0,1,85.60999999999999,-8.509999999999991,20.038910505836576,77.1,2015-05-09,6.0,,,1
346798,2015-05-30,84.6,1666.0,2,85.94,-1.3400000000000034,19.692671394799056,169.2,2015-05-15,15.0,,,0
346798,2015-06-10,83.85,2386.5,2,84.64000000000001,-0.7900000000000205,28.461538461538463,167.7,2015-05-30,11.0,,,0
346798,2015-06-20,83.6,2323.0,1,84.01,-0.4100000000000108,27.78708133971292,83.6,2015-06-10,10.0,,,0
346798,2015-06-26,79.7,1617.0,1,81.77,-2.069999999999993,20.28858218318695,79.7,2015-06-20,6.0,,,0
346798,2015-07-01,90.75,2284.5,2,84.5,6.25,25.173553719008265,181.5,2015-06-26,5.0,,,0
346798,2015-07-06,81.0,648.0,1,83.78,-2.780000000000001,8.0,81.0,2015-07-01,5.0,,,0
346798,2015-07-22,82.9,2456.0,1,83.59,-0.6899999999999977,29.62605548854041,82.9,2015-07-06,16.0,,,0
346798,2015-07-27,89.6,2188.0,2,84.78999999999999,4.810000000000002,24.419642857142858,179.2,2015-07-22,5.0,,,0
346798,2015-08-02,89.30000000000001,1699.5,2,86.71000000000001,2.5900000000000034,19.031354983202686,178.60000000000002,2015-07-27,6.0,,,0
346798,2015-09-12,87.0,1992.0,1,85.96000000000001,1.039999999999992,22.896551724137932,87.0,2015-08-02,41.0,,,0
346798,2015-09-22,84.6,2638.0,1,86.68,-2.0800000000000125,31.182033096926716,84.6,2015-09-12,10.0,,,0
346798,2015-09-27,85.1,2478.0,1,87.11999999999999,-2.019999999999996,29.1186839012926,85.1,2015-09-22,5.0,,,0
346798,2015-10-01,88.6,2217.0,1,86.92,1.6799999999999926,25.022573363431153,88.6,2015-09-27,4.0,,,0
407793,2015-04-10,92.0,2402.5,2,92.0,0.0,26.11413043478261,184.0,,,,,1
407793,2015-04-16,89.8,2246.0,1,90.9,-1.1000000000000085,25.011135857461024,89.8,2015-04-10,6.0,,,0
407793,2015-04-22,92.9,2234.0,1,91.56666666666666,1.3333333333333428,24.047362755651235,92.9,2015-04-16,6.0,,,0
407793,2015-04-27,88.73333333333333,2165.3333333333335,3,90.85833333333333,-2.125,24.402704733283247,266.2,2015-04-22,5.0,,,1
407793,2015-05-02,90.13333333333333,2162.3333333333335,3,90.71333333333334,-0.5800000000000125,23.99038461538462,270.4,2015-04-27,5.0,,,1
407793,2015-05-07,90.5,2288.0,1,90.41333333333333,0.08666666666667311,25.281767955801104,90.5,2015-05-02,5.0,,,0
407793,2015-05-18,90.8,2231.0,1,90.61333333333333,0.18666666666666742,24.570484581497798,90.8,2015-05-07,11.0,,,0
407793,2015-05-29,90.3,2190.0,1,90.09333333333333,0.20666666666666345,24.25249169435216,90.3,2015-05-18,11.0,,,0
407793,2015-06-03,88.8,2159.0,1,90.10666666666665,-1.3066666666666578,24.313063063063066,88.8,2015-05-29,5.0,,,0
407793,2015-06-20,91.3,2145.0,1,90.34,0.9599999999999937,23.49397590361446,91.3,2015-06-03,17.0,,,0
407793,2015-06-26,90.96666666666665,2224.0,3,90.43333333333332,0.5333333333333314,24.44851593990473,272.9,2015-06-20,6.0,,,1
407793,2015-07-06,93.5,2158.0,2,90.97333333333333,2.526666666666671,23.080213903743317,187.0,2015-06-26,10.0,,,1
407793,2015-07-11,91.5,2071.0,1,91.21333333333332,0.28666666666667595,22.633879781420767,91.5,2015-07-06,5.0,,,0
407793,2015-07-18,90.5,2225.0,2,91.55333333333333,-1.0533333333333275,24.585635359116022,181.0,2015-07-11,7.0,,,0
407793,2015-07-29,90.8,2231.0,1,91.45333333333333,-0.653333333333336,24.570484581497798,90.8,2015-07-18,11.0,,,0
407793,2015-08-15,92.5,2091.0,1,91.76,0.7399999999999949,22.605405405405406,92.5,2015-07-29,17.0,,,0
407793,2015-08-21,92.1,2156.5,2,91.47999999999999,0.6200000000000045,23.414766558089035,184.2,2015-08-15,6.0,,,1
407793,2015-08-26,89.7,1995.0,1,91.12,-1.4200000000000017,22.240802675585282,89.7,2015-08-21,5.0,,,0
407793,2015-09-06,92.55000000000001,2244.0,2,91.53,1.0200000000000102,24.24635332252836,185.10000000000002,2015-08-26,11.0,,,1
407793,2015-09-11,93.6,2008.0,1,92.09,1.509999999999991,21.452991452991455,93.6,2015-09-06,5.0,,,0
407793,2015-09-17,89.7,2051.0,1,91.53,-1.8299999999999983,22.86510590858417,89.7,2015-09-11,6.0,,,0
407793,2015-09-22,93.6,2173.0,1,91.83,1.769999999999996,23.215811965811966,93.6,2015-09-17,5.0,,,0
407793,2015-10-04,92.8,2114.0,1,92.45,0.3499999999999943,22.780172413793103,92.8,2015-09-22,12.0,,,0
407793,2016-04-13,91.4,2182.0,1,92.22,-0.8199999999999932,23.87308533916849,91.4,2015-10-04,192.0,,,0
407793,2016-04-18,94.7,2393.0,1,92.44000000000001,2.259999999999991,25.269271383315733,94.7,2016-04-13,5.0,,,0
407793,2016-05-01,92.9,2227.0,1,93.08,-0.1799999999999926,23.972012917115176,92.9,2016-04-18,13.0,,,0
407793,2016-05-06,92.4,2223.0,1,92.84,-0.4399999999999977,24.058441558441558,92.4,2016-05-01,5.0,,,0
407793,2016-05-23,92.65,2296.5,2,92.81,-0.1599999999999966,24.786832164058282,185.3,2016-05-06,17.0,,,1
407793,2016-05-29,88.6,2348.5,2,92.25,-3.6500000000000057,26.506772009029348,177.2,2016-05-23,6.0,,,0
407793,2016-06-08,93.3,2264.0,1,91.97,1.3299999999999983,24.265809217577708,93.3,2016-05-29,10.0,,,0
407793,2016-06-14,90.5,2229.0,1,91.49,-0.9899999999999949,24.629834254143645,90.5,2016-06-08,6.0,,,0
407793,2016-06-20,91.4,2315.0,1,91.28999999999999,0.11000000000001364,25.32822757111597,91.4,2016-06-14,6.0,,,0
407793,2016-06-30,89.7,2092.0,1,90.7,-1.0,23.322185061315494,89.7,2016-06-20,10.0,,,0
407793,2016-07-05,91.1,2186.0,1,91.2,-0.10000000000000853,23.995609220636666,91.1,2016-06-30,5.0,,,0
407793,2016-07-17,90.96666666666665,2075.0,3,90.73333333333333,0.23333333333332007,22.810553316233054,272.9,2016-07-05,12.0,,,1
407793,2016-07-23,88.5,2144.0,1,90.33333333333334,-1.8333333333333428,24.225988700564972,88.5,2016-07-17,6.0,,,0
407793,2016-07-28,89.55000000000001,2115.0,2,89.96333333333334,-0.4133333333333269,23.618090452261303,179.10000000000002,2016-07-23,5.0,,,0
407793,2016-08-09,93.8,2170.0,1,90.78333333333333,3.0166666666666657,23.134328358208958,93.8,2016-07-28,12.0,,,0
407793,2016-08-14,82.7,2206.0,1,89.10333333333332,-6.403333333333322,26.674727932285368,82.7,2016-08-09,5.0,,,1
407793,2016-09-04,90.8,2285.0,1,89.07000000000001,1.7299999999999898,25.165198237885463,90.8,2016-08-14,21.0,,,0
